TreeID,qSpecies,type,qAddress,SiteOrder,qSiteInfo,PlantDate,year,DBH,Latitude,Longitude
6242,Ficus retusa nitida :: Banyan Fig,other,1250 Ellis St,5,Sidewalk: Curb side : Cutout,1/2/91,1991,12,37.7831384,-122.426887
64843,Ficus retusa nitida :: Banyan Fig,other,618 Fillmore St,1,Sidewalk: Curb side : Cutout,1/4/91,1991,11,37.77526618,-122.4310007
60603,Ficus retusa nitida :: Banyan Fig,other,630 Fillmore St,1,Sidewalk: Curb side : Cutout,1/4/91,1991,9,37.77537924,-122.4310189
66381,Ficus retusa nitida :: Banyan Fig,other,648 Fillmore St,1,Sidewalk: Curb side : Cutout,1/4/91,1991,13,37.77549351,-122.4310457
66506,Ficus retusa nitida :: Banyan Fig,other,2458 Bush St,1,Sidewalk: Curb side : Cutout,2/21/91,1991,15,37.78654941,-122.437764
21632,Ficus retusa nitida :: Banyan Fig,other,1615 Sutter St,6,Sidewalk: Curb side : Cutout,4/4/91,1991,12,37.78676966,-122.4273755
63910,Ficus retusa nitida :: Banyan Fig,other,2135 Powell St,1,Sidewalk: Curb side : Cutout,12/18/91,1991,14,37.80449754,-122.4117585
13280,Ficus retusa nitida :: Banyan Fig,other,2524 Lombard St,1,Sidewalk: Curb side : Cutout,8/15/93,1993,40,37.7990441,-122.443221
13286,Ficus retusa nitida :: Banyan Fig,other,2599 Lombard St,1,Sidewalk: Curb side : Cutout,9/16/93,1993,12,37.79873332,-122.4439341
13207,Ficus retusa nitida :: Banyan Fig,other,2199 Lombard St,2,Sidewalk: Curb side : Cutout,10/26/93,1993,12,37.79956483,-122.4373822
13269,Ficus retusa nitida :: Banyan Fig,other,2495 Lombard St,1,Sidewalk: Curb side : Cutout,10/26/93,1993,6,37.79895438,-122.4421678
13111,Ficus retusa nitida :: Banyan Fig,other,1599 Lombard St,3,Sidewalk: Curb side : Cutout,6/22/94,1994,24,37.80085103,-122.427239
13109,Ficus retusa nitida :: Banyan Fig,other,1599 Lombard St,1,Sidewalk: Curb side : Cutout,6/22/94,1994,24,37.80082839,-122.4274414
21628,Ficus retusa nitida :: Banyan Fig,other,1615 Sutter St,2,Sidewalk: Curb side : Cutout,6/29/94,1994,6,37.7867283,-122.4276749
30888,Ficus retusa nitida :: Banyan Fig,other,412 Hayes St,2,Sidewalk: Curb side : Cutout,3/8/95,1995,19,37.77690169,-122.4233813
30889,Ficus retusa nitida :: Banyan Fig,other,412 Hayes St,3,Sidewalk: Curb side : Cutout,3/8/95,1995,21,37.77689877,-122.4234436
32294,Ficus retusa nitida :: Banyan Fig,other,1616 16th St,2,Sidewalk: Curb side : Cutout,8/19/96,1996,12,37.76614147,-122.4030153
33694,Ficus retusa nitida :: Banyan Fig,other,401 Ivy St,2,Sidewalk: Curb side : Cutout,12/3/96,1996,12,37.77709147,-122.4249108
45611,Ficus retusa nitida :: Banyan Fig,other,1100 Fillmore St,3,Sidewalk: Curb side : Cutout,8/6/01,2001,16,37.77966679,-122.4316637
38610,Ficus retusa nitida :: Banyan Fig,other,1570 Revere Ave,3,Sidewalk: Curb side : Cutout,5/15/02,2002,6,37.73141126,-122.3895467
49435,Ficus retusa nitida :: Banyan Fig,other,1919 Pierce St,1,Sidewalk: Curb side : Cutout,3/27/03,2003,8,37.78791671,-122.4371055
23736,Ficus retusa nitida :: Banyan Fig,other,815 Hayes St,1,Sidewalk: Curb side : Cutout,2/15/05,2005,8,37.77594263,-122.4298248
143510,Ficus retusa nitida :: Banyan Fig,other,2026 UNION ST,1,Sidewalk: Curb side : Cutout,8/21/06,2006,14,37.79754399,-122.4325651
87369,Ficus retusa nitida :: Banyan Fig,other,926 Taraval St,3,Sidewalk: Curb side : Cutout,4/11/08,2008,10,37.74311475,-122.4763955
142515,Ficus retusa nitida :: Banyan Fig,other,624 VALLEJO ST,5,Sidewalk: Curb side : Cutout,12/17/14,2014,21,37.79877254,-122.4077422
33662,Ficus retusa nitida :: Banyan Fig,other,453 Linden St,1,Sidewalk: Curb side : Cutout,10/11/16,2016,3,37.77606742,-122.4253888
20151,Ficus retusa nitida :: Banyan Fig,other,1043 Steiner St,1,Sidewalk: Curb side : Cutout,10/13/16,2016,3,37.77893781,-122.4335857
245472,Ficus retusa nitida :: Banyan Fig,other,2700 24th St,4,Sidewalk: Curb side : Cutout,6/8/21,2021,3,37.75299332,-122.4068096
524,Ficus retusa nitida :: Banyan Fig,other,2826 24th St,1,Sidewalk: Curb side : Cutout,6/8/21,2021,3,37.75287857,-122.4086828
533,Ficus retusa nitida :: Banyan Fig,other,2850 24th St,2,Sidewalk: Curb side : Cutout,6/8/21,2021,3,37.75283753,-122.4094097
544,Ficus retusa nitida :: Banyan Fig,other,2872 24th St,1,Sidewalk: Curb side : Cutout,6/8/21,2021,3,37.75281597,-122.4097368
109353,Ficus Spp. ::,other,2505 Pacific Ave,6,Sidewalk: Property side : Cutout,2/11/15,2015,3,37.7929686,-122.4367077
109350,Ficus Spp. ::,other,2505 Pacific Ave,3,Sidewalk: Property side : Cutout,2/11/15,2015,3,37.7929686,-122.4367077
109348,Ficus Spp. ::,other,2505 Pacific Ave,1,Sidewalk: Property side : Cutout,2/11/15,2015,3,37.7929686,-122.4367077
93324,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,7,Sidewalk: Curb side : Cutout,11/20/08,2008,3,37.77931477,-122.4437504
93327,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,10,Sidewalk: Curb side : Cutout,11/20/08,2008,3,37.77931477,-122.4437504
93331,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,14,Sidewalk: Curb side : Cutout,11/20/08,2008,3,37.77931477,-122.4437504
93325,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,8,Sidewalk: Curb side : Cutout,11/20/08,2008,3,37.77931477,-122.4437504
93318,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,1,Sidewalk: Curb side : Cutout,11/20/08,2008,3,37.77931477,-122.4437504
93334,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,17,Sidewalk: Curb side : Cutout,11/20/08,2008,3,37.77931477,-122.4437504
93347,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,30,Sidewalk: Curb side : Cutout,11/21/08,2008,3,37.77931477,-122.4437504
93344,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,27,Sidewalk: Curb side : Cutout,11/21/08,2008,3,37.77931477,-122.4437504
93352,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,35,Sidewalk: Curb side : Cutout,11/21/08,2008,3,37.77931477,-122.4437504
93354,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,37,Sidewalk: Curb side : Cutout,11/21/08,2008,3,37.77931477,-122.4437504
93343,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,other,2100X Turk Blvd,26,Sidewalk: Curb side : Cutout,11/21/08,2008,3,37.77931477,-122.4437504
98515,Fraxinus ornus :: Flowering Ash,other,2X 13th St,1,Sidewalk: Property side : Cutout,2/22/12,2012,2,37.76961928,-122.4115921
140449,Fraxinus oxycarpa :: Ash,other,1499 Eddy St,1,Sidewalk: Curb side : Cutout,12/15/05,2005,3,37.78138477,-122.4321346
29020,Fraxinus oxycarpa :: Ash,other,154 10th St,1,Sidewalk: Curb side : Cutout,12/27/05,2005,6,37.77452468,-122.4151321
5957,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,1499X Eddy St,8,Sidewalk: Curb side : Cutout,12/15/05,2005,3,37.78142944,-122.4317458
29009,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,115 10th St,1,Sidewalk: Curb side : Cutout,12/27/05,2005,6,37.77513143,-122.4156099
29007,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,135 10th St,1,Sidewalk: Curb side : Cutout,12/27/05,2005,3,37.77488145,-122.4152964
29016,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,13X 10th St,4,Sidewalk: Curb side : Cutout,12/27/05,2005,3,37.77613825,-122.4168722
29019,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,142 10th St,1,Sidewalk: Curb side : Cutout,12/27/05,2005,6,37.77469802,-122.4153105
29028,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,290X 10th St,3,Sidewalk: Curb side : Cutout,12/27/05,2005,6,37.77289555,-122.4130508
28996,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,405 10th St,3,Sidewalk: Curb side : Cutout,12/27/05,2005,6,37.77154278,-122.4111109
28991,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,455 10th St,1,Sidewalk: Curb side : Cutout,12/27/05,2005,6,37.77095304,-122.4103717
84069,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,817 Masonic Ave,1,Sidewalk: Curb side : Cutout,6/19/08,2008,3,37.77375163,-122.4461458
14508,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,other,500X Masonic Ave,5,Sidewalk: Curb side : Cutout,8/15/12,2012,3,37.77672425,-122.4465688
